Time [s],Packet,Type,ID,DLC,Data,CRC,ACK
5.2860607000,1175,Data,0x485,0x8,0x22 0x00 0x00 0x00 0x62 0x00 0x14 0x0C,0x569F,ACK
5.3035946000,1176,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.3120325000,1177,Data,0x212,0x8,0x52 0x01 0x00 0xC9 0x00 0x00 0x00 0x2A,0x2C4E,ACK
5.3122946000,1178,Data,0x211,0x8,0xE4 0x00 0x2A 0x00 0x00 0x00 0x00 0x00,0x0D4D,ACK
5.3125548000,1179,Data,0x343,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x33F5,ACK
5.3128109000,1180,Data,0x341,0x8,0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00,0x1833,ACK
5.3131090000,1181,Data,0x342,0x8,0x0F 0x00 0x23 0x00 0x00 0x80 0x0F 0x34,0x09A6,ACK
5.3133691000,1182,Data,0x344,0x8,0x00 0x00 0x00 0x03 0x00 0x00 0x00 0x00,0x6F15,ACK
5.3235950000,1183,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.3435949000,1184,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.3635947000,1185,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.3836127000,1186,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.3838589000,1187,Data,0x203,0x8,0x01 0x00 0x57 0x00 0x57 0x00 0x00 0x00,0x25CC,ACK
5.3841072000,1188,Data,0x204,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x79D1,ACK
5.3843634000,1189,Data,0x205,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x72CA,ACK
5.3846177000,1190,Data,0x209,0x8,0x9F 0x27 0x10 0x04 0x90 0x49 0x00 0x00,0x59C2,ACK
5.3848579000,1191,Data,0x20A,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x1B53,ACK
5.3851122000,1192,Data,0x20B,0x8,0xBC 0x02 0x64 0x00 0x01 0xC8 0x00 0x00,0x021C,ACK
5.3853564000,1193,Data,0x20C,0x8,0x00 0x80 0x1E 0x34 0x1E 0x07 0x00 0x00,0x3A9D,ACK
5.3856967000,1194,Data,0x423,0x8,0xBC 0x02 0x64 0x00 0x28 0x00 0x01 0x00,0x4F59,ACK
5.3865909000,1195,Data,0x425,0x8,0x01 0x64 0x49 0x57 0x57 0x59 0x01 0xFF,0x4E46,ACK
5.3868232000,1196,Data,0x429,0x8,0x20 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x7AC7,ACK
5.3870714000,1197,Data,0x420,0x8,0xB0 0x14 0x00 0x00 0x66 0x03 0x00 0x00,0x2430,ACK
5.3935677000,1198,Data,0x310,0x8,0xF1 0x0E 0x78 0x05 0x12 0x02 0x01 0xC8,0x2684,ACK
5.3942979000,1199,Data,0x311,0x8,0x39 0x1E 0x07 0x3F 0x90 0x01 0x00 0x00,0x66BC,ACK
5.4035819000,1200,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.4120079000,1201,Data,0x212,0x8,0x52 0x01 0x00 0xC9 0x00 0x00 0x00 0x2A,0x2C4E,ACK
5.4122702000,1202,Data,0x211,0x8,0xE4 0x00 0x2A 0x00 0x00 0x00 0x00 0x00,0x0D4D,ACK
5.4125304000,1203,Data,0x343,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x33F5,ACK
5.4235924000,1204,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.4435923000,1205,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.4635923000,1206,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.4836182000,1207,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.4838645000,1208,Data,0x203,0x8,0x01 0x00 0x57 0x00 0x57 0x00 0x00 0x00,0x25CC,ACK
5.4841107000,1209,Data,0x204,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x79D1,ACK
5.4843670000,1210,Data,0x205,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x72CA,ACK
5.4846212000,1211,Data,0x209,0x8,0x9F 0x27 0x10 0x04 0x90 0x49 0x00 0x00,0x59C2,ACK
5.4848615000,1212,Data,0x20A,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x1B53,ACK
5.4851156000,1213,Data,0x20B,0x8,0xBC 0x02 0x64 0x00 0x01 0xC8 0x00 0x00,0x021C,ACK
5.4853598000,1214,Data,0x20C,0x8,0x00 0x80 0x1E 0x34 0x1E 0x07 0x00 0x00,0x3A9D,ACK
5.4856141000,1215,Data,0x301,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x7E55,ACK
5.4858703000,1216,Data,0x302,0x2,0x00 0xFF,0x6FC0,ACK
5.4860166000,1217,Data,0x485,0x8,0x22 0x00 0x00 0x00 0x62 0x00 0x14 0x0C,0x569F,ACK
5.4887088000,1218,Data,0x422,0x8,0x00 0x00 0x20 0x00 0x15 0x00 0x02 0x00,0x33F1,ACK
5.4904510000,1219,Data,0x421,0x8,0x38 0x36 0x31 0x34 0xFB 0x04 0x55 0x04,0x0DC7,ACK
5.5035929000,1220,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.5235929000,1221,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.5435909000,1222,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
